order_id,customer_id,order_date,promised_delivery_time,actual_delivery_time,delivery_status,order_total,payment_method,delivery_partner_id,store_id
4249753910,80752605,05-02-2023 15:51,05-02-2023 16:01,05-02-2023 16:18,Significantly Delayed,3190.58,Card,7894,9989481499
5663772573,93398740,21-02-2023 02:56,21-02-2023 03:16,21-02-2023 03:12,On Time,2630.65,Cash,99358,3403611394
1722990469,63484093,02-09-2023 22:29,02-09-2023 22:39,02-09-2023 22:45,Slightly Delayed,3794.16,Cash,13659,6872762541
8601712554,6230984,20-03-2023 01:32,20-03-2023 01:50,20-03-2023 02:02,Slightly Delayed,1185.42,Wallet,78090,9191409671
3951815746,33127157,27-03-2023 23:48,28-03-2023 00:01,28-03-2023 00:05,On Time,750.83,UPI,54479,716763583
2536832830,73287301,01-01-2024 13:17,01-01-2024 13:35,01-01-2024 13:33,On Time,1289,Wallet,85124,6483861334
5064169590,74172232,11-06-2024 10:46,11-06-2024 10:57,11-06-2024 11:00,On Time,1260.72,Wallet,30139,9541445350
3671397472,94410798,06-10-2024 16:32,06-10-2024 16:46,06-10-2024 16:45,On Time,3143.26,UPI,98018,6290110859
2560664680,776572,01-07-2023 21:02,01-07-2023 21:21,01-07-2023 21:31,Slightly Delayed,21.32,Cash,25815,41918379
4944609464,53648204,02-03-2023 03:17,02-03-2023 03:28,02-03-2023 03:35,Slightly Delayed,3702.31,Wallet,99651,6665311936
2361614823,98005440,18-08-2023 11:42,18-08-2023 11:52,18-08-2023 11:49,On Time,2281.22,UPI,93771,2881858223
6152756453,77689853,08-09-2023 07:04,08-09-2023 07:17,08-09-2023 07:18,On Time,2699.15,Wallet,15746,7754250820
9529672731,67314201,18-10-2023 23:06,18-10-2023 23:24,18-10-2023 23:28,On Time,2063.46,Card,12196,4194638049
727298991,95078862,17-08-2023 21:16,17-08-2023 21:27,17-08-2023 21:23,On Time,1921.05,Card,39044,4579597886
5338899892,99992085,17-01-2023 06:54,17-01-2023 07:05,17-01-2023 07:15,Slightly Delayed,4392.12,Card,8975,9463503044
3023172218,31077795,24-05-2023 00:47,24-05-2023 01:01,24-05-2023 01:11,Slightly Delayed,5297.17,Card,15460,17563092
7848286966,97858937,03-01-2023 16:07,03-01-2023 16:19,03-01-2023 16:23,On Time,3388.13,Cash,2915,3493544400
7424216167,84407557,23-03-2024 21:31,23-03-2024 21:43,23-03-2024 21:44,On Time,1901.63,UPI,81247,8783852688
6117263612,6021835,21-10-2024 01:12,21-10-2024 01:28,21-10-2024 01:27,On Time,3608.33,Wallet,65921,8263481874
6530718300,20587897,14-01-2024 04:33,14-01-2024 04:46,14-01-2024 05:03,Significantly Delayed,1527.44,UPI,99745,7132241767
4991998193,79908721,02-11-2023 09:31,02-11-2023 09:48,02-11-2023 09:50,On Time,2913.83,Cash,33342,465120529
7987144034,16834080,12-12-2024 22:26,12-12-2024 22:46,12-12-2024 22:47,On Time,4685.64,Wallet,11639,2233071111
6929279972,85432779,18-05-2023 22:38,18-05-2023 22:58,18-05-2023 23:05,Slightly Delayed,2704.47,Card,99725,1437365116
3628398980,5007050,16-11-2024 13:25,16-11-2024 13:37,16-11-2024 13:35,On Time,2973.45,UPI,88705,5935772113
89363028,86415159,26-08-2024 18:00,26-08-2024 18:20,26-08-2024 18:20,On Time,3353.16,UPI,81179,2801262248
3067359986,78890385,29-07-2024 16:10,29-07-2024 16:30,29-07-2024 16:33,On Time,2206.07,Cash,52577,9341873962
3662349480,2368725,24-11-2024 13:19,24-11-2024 13:32,24-11-2024 13:44,Slightly Delayed,2635.78,Card,83663,3193856628
4627946079,50229204,11-03-2023 00:03,11-03-2023 00:17,11-03-2023 00:17,On Time,2160.95,UPI,49991,3989170538
8335931555,81661324,28-10-2024 11:50,28-10-2024 12:01,28-10-2024 12:02,On Time,3295.57,UPI,94030,9492965444
3410716137,17088747,07-03-2024 14:00,07-03-2024 14:17,07-03-2024 14:22,On Time,2835.67,Cash,88444,5144980803
4110003466,80381226,27-01-2024 20:52,27-01-2024 21:09,27-01-2024 21:13,On Time,2864.31,Cash,4710,4795094496
9596099061,99237421,24-01-2024 03:52,24-01-2024 04:09,24-01-2024 04:26,Significantly Delayed,2781.58,Card,81223,2891597955
8015057303,85320195,03-04-2024 09:09,03-04-2024 09:26,03-04-2024 09:29,On Time,1214.9,Card,27396,9278437662
851243526,20620653,17-07-2024 05:26,17-07-2024 05:45,17-07-2024 05:46,On Time,4323.05,Cash,55181,2257313002
7184085114,40111826,22-04-2024 00:42,22-04-2024 01:01,22-04-2024 01:00,On Time,918.03,UPI,28893,6404538472
8611882840,63175955,06-08-2023 05:58,06-08-2023 06:13,06-08-2023 06:25,Slightly Delayed,3057.55,Cash,12026,4260605106
1721068273,10679330,31-08-2024 02:27,31-08-2024 02:45,31-08-2024 02:46,On Time,2273.14,Card,31283,2948398798
3669997445,49858548,05-01-2023 18:36,05-01-2023 18:49,05-01-2023 18:49,On Time,4971.05,Cash,84690,1252541123
3076150532,70740745,14-05-2023 08:28,14-05-2023 08:48,14-05-2023 08:52,On Time,4755.82,UPI,3360,2935390073
7136404430,35698663,14-08-2023 02:19,14-08-2023 02:37,14-08-2023 03:01,Significantly Delayed,1356.24,Cash,99394,4662017294
8371887514,56560110,08-09-2023 07:02,08-09-2023 07:13,08-09-2023 07:14,On Time,1374.01,UPI,29528,5579464388
4576853291,35191140,07-05-2023 10:00,07-05-2023 10:10,07-05-2023 10:20,Slightly Delayed,1486.64,Card,36685,3309285769
3400124253,59543199,12-11-2024 21:46,12-11-2024 22:00,12-11-2024 22:20,Significantly Delayed,760.02,Card,24376,3460675886
2580207214,44470102,15-09-2024 12:16,15-09-2024 12:35,15-09-2024 12:38,On Time,1314.19,Cash,71857,3219288035
4724606464,33535246,26-12-2024 07:22,26-12-2024 07:35,26-12-2024 07:37,On Time,1369.95,UPI,5412,1427334192
5365157951,3676720,12-10-2024 03:30,12-10-2024 03:42,12-10-2024 03:38,On Time,1935.32,Cash,55945,1487852265
1734615830,91184754,21-01-2023 23:53,22-01-2023 00:13,22-01-2023 00:27,Slightly Delayed,1684.4,Cash,22087,744016397
154282601,39127985,08-08-2023 21:18,08-08-2023 21:38,08-08-2023 21:34,On Time,5300.67,Cash,11294,9389594055
6657332730,26156756,13-05-2023 19:04,13-05-2023 19:14,13-05-2023 19:09,On Time,2668.46,Cash,81404,2951992163
3635709636,85787862,15-01-2023 16:51,15-01-2023 17:11,15-01-2023 17:24,Slightly Delayed,4531.19,Card,5998,10675301
7009389439,50937384,18-01-2023 12:06,18-01-2023 12:22,18-01-2023 12:23,On Time,3816.53,Cash,36682,268461387
5156152063,41757764,23-01-2023 15:26,23-01-2023 15:37,23-01-2023 15:32,On Time,4676.32,Card,93017,542570258
6389133247,16204087,27-04-2024 08:50,27-04-2024 09:10,27-04-2024 09:22,Slightly Delayed,3561.5,UPI,43235,301328
240711859,72447278,19-08-2023 07:30,19-08-2023 07:44,19-08-2023 07:41,On Time,2525.1,Card,16026,1335335972
7841912366,42491457,08-09-2023 23:26,08-09-2023 23:43,08-09-2023 23:46,On Time,2778.6,Card,62930,9611017175
1407938368,32734463,23-04-2024 04:02,23-04-2024 04:22,23-04-2024 04:25,On Time,2032.59,UPI,42523,6547961999
2948774599,28889390,09-08-2024 09:48,09-08-2024 10:07,09-08-2024 10:13,Slightly Delayed,1509.88,Wallet,94316,7953528764
2871544663,46405107,04-03-2024 13:52,04-03-2024 14:08,04-03-2024 14:06,On Time,2106.59,Card,10435,9733275486
2416746599,93381323,27-09-2023 06:22,27-09-2023 06:35,27-09-2023 06:38,On Time,509.2,Wallet,19884,8572795296
750447557,27563974,23-01-2024 22:08,23-01-2024 22:27,23-01-2024 22:23,On Time,3055.84,UPI,5903,5510081061
7343922954,20726345,25-12-2023 17:30,25-12-2023 17:48,25-12-2023 17:52,On Time,2267.82,UPI,43745,4747997665
9957368057,59096098,07-02-2023 12:33,07-02-2023 12:51,07-02-2023 12:56,On Time,852.16,UPI,69967,8663788619
5885945627,19004628,02-09-2024 10:55,02-09-2024 11:10,02-09-2024 11:06,On Time,456.67,UPI,35499,5325862828
6565642619,30611456,14-12-2023 16:46,14-12-2023 17:00,14-12-2023 16:56,On Time,1680.64,Wallet,55764,7149054357
7221881040,99218739,24-07-2024 17:11,24-07-2024 17:23,24-07-2024 17:24,On Time,3773.45,Wallet,95579,4319673519
5638041668,28114564,17-06-2024 21:00,17-06-2024 21:16,17-06-2024 21:17,On Time,3786.22,Cash,92561,9051102122
4342723914,3296903,17-02-2023 22:32,17-02-2023 22:44,17-02-2023 22:45,On Time,1377.33,Card,32065,159855401
4193842325,19251481,11-05-2024 17:06,11-05-2024 17:23,11-05-2024 17:25,On Time,3255.63,Wallet,71910,123152262
4582464990,49643506,10-07-2024 22:13,10-07-2024 22:24,10-07-2024 22:33,Slightly Delayed,1131.29,Cash,33000,804106787
3591755650,40372654,30-11-2023 08:09,30-11-2023 08:23,30-11-2023 08:39,Significantly Delayed,3709.97,UPI,47770,9015633572
9715654933,28093881,16-01-2023 15:14,16-01-2023 15:27,16-01-2023 15:26,On Time,1999.41,Card,30625,1228112042
4279830122,12836121,13-01-2024 03:31,13-01-2024 03:41,13-01-2024 03:41,On Time,3261.79,Wallet,92397,7862001756
7269961137,28125425,05-06-2023 16:28,05-06-2023 16:42,05-06-2023 16:46,On Time,2028.53,Cash,3995,441063363
7084935269,93344303,06-05-2023 23:30,06-05-2023 23:50,07-05-2023 00:01,Slightly Delayed,2320.24,Card,82488,6843619152
3026635057,86051030,09-01-2024 16:08,09-01-2024 16:23,09-01-2024 16:21,On Time,1862.07,Cash,87091,8382509734
9180972888,38419508,02-06-2023 16:11,02-06-2023 16:28,02-06-2023 16:43,Slightly Delayed,1524.26,Card,34904,7611141034
388530560,94632008,04-12-2024 02:02,04-12-2024 02:16,04-12-2024 02:19,On Time,3301.19,Wallet,5652,3531661951
9232993907,26770297,17-05-2023 13:28,17-05-2023 13:42,17-05-2023 13:46,On Time,3862.83,Card,72662,8241295080
9600574160,26130319,27-05-2024 08:26,27-05-2024 08:42,27-05-2024 08:49,Slightly Delayed,2256.26,Wallet,25440,6319346558
8310617317,28561833,26-08-2023 20:46,26-08-2023 21:00,26-08-2023 21:07,Slightly Delayed,2459.82,Wallet,63450,2543221751
4408134442,34604620,12-02-2023 08:01,12-02-2023 08:21,12-02-2023 08:25,On Time,671.22,UPI,92459,2834879816
1904879034,21509267,27-02-2023 15:47,27-02-2023 16:05,27-02-2023 16:34,Significantly Delayed,1424.87,UPI,70764,9164715173
5147708235,7667706,22-12-2023 03:07,22-12-2023 03:20,22-12-2023 03:32,Slightly Delayed,3911.21,Card,30442,6161463452
6097839071,58149404,15-02-2024 10:15,15-02-2024 10:35,15-02-2024 10:32,On Time,1399.73,Cash,54503,5323635459
6518098251,28572533,08-01-2024 18:31,08-01-2024 18:41,08-01-2024 18:48,Slightly Delayed,1938.58,UPI,46091,5365902236
5076358750,2592364,30-05-2023 16:09,30-05-2023 16:22,30-05-2023 16:21,On Time,2820.21,Card,92000,9714740653
5062672436,14978980,30-01-2023 08:36,30-01-2023 08:49,30-01-2023 08:47,On Time,3422.56,Wallet,79122,7537892285
8855115536,61535640,25-06-2023 22:30,25-06-2023 22:41,25-06-2023 22:39,On Time,2655.79,Cash,99802,7668795187
212436347,77167292,10-11-2023 22:33,10-11-2023 22:47,10-11-2023 22:42,On Time,1874.34,Wallet,27739,6445693269
303370388,11274402,18-06-2024 09:51,18-06-2024 10:01,18-06-2024 10:13,Slightly Delayed,943.65,Card,40776,220457432
997056391,89477708,27-10-2024 12:38,27-10-2024 12:53,27-10-2024 12:55,On Time,2905.73,Wallet,62964,5989186040
5329515191,59675972,28-05-2023 18:32,28-05-2023 18:48,28-05-2023 18:45,On Time,2970.3,Card,87029,2964590160
7056895604,38959759,20-01-2024 21:19,20-01-2024 21:33,20-01-2024 21:35,On Time,324.55,UPI,24790,3517370678
9431659011,46758655,26-07-2023 02:30,26-07-2023 02:44,26-07-2023 02:46,On Time,2783.28,Wallet,62149,8227876563
1394421900,42373622,14-06-2024 14:21,14-06-2024 14:34,14-06-2024 14:29,On Time,147.13,Cash,79060,4925688742
1718572188,42503616,14-03-2023 09:15,14-03-2023 09:32,14-03-2023 09:59,Significantly Delayed,3362.37,Cash,19178,6768335168
2312566823,6162660,05-08-2023 00:27,05-08-2023 00:38,05-08-2023 00:57,Significantly Delayed,2128.46,Wallet,11216,6885312899
805817923,48046746,16-05-2023 20:04,16-05-2023 20:17,16-05-2023 20:16,On Time,3665.5,UPI,40117,2371805646
8287412497,91899357,01-08-2023 23:22,01-08-2023 23:33,01-08-2023 23:31,On Time,1136.12,Wallet,34619,9999651556
7420809398,94788049,04-12-2023 09:18,04-12-2023 09:34,04-12-2023 09:45,Slightly Delayed,675.72,Wallet,84015,3480305361
4335508477,83123390,29-09-2023 07:01,29-09-2023 07:13,29-09-2023 07:11,On Time,1347.69,Card,9569,4833131441
7155742566,26308616,02-05-2023 10:34,02-05-2023 10:52,02-05-2023 10:58,Slightly Delayed,1461.67,Cash,21417,2386735737
7432931728,99491909,09-05-2023 14:42,09-05-2023 15:02,09-05-2023 15:10,Slightly Delayed,2704.31,Card,50436,7780916621
4899733363,85749467,30-11-2024 07:44,30-11-2024 08:04,30-11-2024 08:13,Slightly Delayed,534.09,Cash,79429,1257611379
6361796678,23334914,14-10-2023 14:19,14-10-2023 14:37,14-10-2023 14:35,On Time,1830.5,Card,41041,4579896866
6460992391,54210579,14-03-2024 12:42,14-03-2024 12:57,14-03-2024 12:53,On Time,2174.84,Card,14311,2323275096
1522274429,9666833,18-12-2024 19:36,18-12-2024 19:51,18-12-2024 19:54,On Time,723.74,Cash,74349,8567316951
592642429,40422226,13-08-2023 04:14,13-08-2023 04:28,13-08-2023 04:31,On Time,4012.23,Wallet,37359,6387335402
5888372626,29570685,27-05-2023 17:51,27-05-2023 18:10,27-05-2023 18:08,On Time,3060.43,Wallet,37728,4851035243
7126037399,66170764,05-07-2023 09:07,05-07-2023 09:18,05-07-2023 09:24,Slightly Delayed,3567.09,UPI,12985,1974221245
1964700980,59615160,03-03-2024 23:29,03-03-2024 23:49,03-03-2024 23:57,Slightly Delayed,3301.3,UPI,26924,6826927216
2514643235,17882649,14-08-2024 18:36,14-08-2024 18:52,14-08-2024 18:51,On Time,495.2,Cash,32658,8699599920
739703771,54763067,30-05-2024 10:14,30-05-2024 10:26,30-05-2024 10:26,On Time,2128.43,Cash,64431,7978394421
570257664,52704845,26-08-2024 00:36,26-08-2024 00:50,26-08-2024 01:09,Significantly Delayed,1900.69,UPI,43815,9928307814
6806952223,20737921,07-02-2023 09:13,07-02-2023 09:25,07-02-2023 09:24,On Time,2925.59,UPI,45507,3296104424
6082543830,93407929,03-04-2024 13:53,03-04-2024 14:08,03-04-2024 14:32,Significantly Delayed,3462.22,Cash,32062,7720032584
6649749917,69227633,02-08-2023 13:44,02-08-2023 14:04,02-08-2023 14:27,Significantly Delayed,1198.09,Card,87773,9258897251
8447901914,57924835,13-03-2024 11:33,13-03-2024 11:43,13-03-2024 11:45,On Time,1923.04,UPI,92610,2262866448
3308802288,37002584,14-04-2024 14:39,14-04-2024 14:54,14-04-2024 14:50,On Time,412.44,Card,68337,9264568640
7745695563,51236610,14-03-2024 02:18,14-03-2024 02:30,14-03-2024 02:54,Significantly Delayed,3547.53,Card,66618,8036478717
9448971400,50525706,04-06-2024 08:49,04-06-2024 09:08,04-06-2024 09:11,On Time,3968.6,Wallet,86782,1480910279
5347525289,35989905,10-07-2024 08:12,10-07-2024 08:22,10-07-2024 08:46,Significantly Delayed,3468.13,Cash,68950,3195711538
6730607413,8129155,04-12-2023 13:26,04-12-2023 13:45,04-12-2023 13:50,On Time,3215.52,Cash,54082,4465854193
9251945893,81478389,22-12-2024 17:20,22-12-2024 17:37,22-12-2024 17:38,On Time,1632.19,Card,3153,3378127767
7791135626,98556119,02-10-2023 06:18,02-10-2023 06:35,02-10-2023 06:52,Significantly Delayed,1389.22,Card,65546,1080057860
2068014327,83108224,28-12-2024 08:28,28-12-2024 08:39,28-12-2024 08:49,Slightly Delayed,4523.4,Cash,82487,7195145479
2268698009,3016101,19-01-2023 04:10,19-01-2023 04:27,19-01-2023 04:31,On Time,1155.74,UPI,6938,4761842778
8417474852,11107457,19-01-2024 07:13,19-01-2024 07:29,19-01-2024 07:26,On Time,3237.26,UPI,94817,1333947089
2639134504,20182793,20-12-2024 17:32,20-12-2024 17:46,20-12-2024 17:42,On Time,4344.52,Card,88346,120615119
2276787142,69441342,05-04-2023 22:06,05-04-2023 22:24,05-04-2023 22:25,On Time,3725.42,Card,87307,1768387775
2180316064,60057952,09-02-2024 21:42,09-02-2024 22:02,09-02-2024 21:58,On Time,3682.38,Wallet,62310,5503641919
6024846057,87173305,18-07-2024 02:37,18-07-2024 02:49,18-07-2024 02:51,On Time,2705.27,Wallet,69661,8169029992
329804689,88018591,11-10-2024 14:39,11-10-2024 14:50,11-10-2024 14:48,On Time,3991.33,Cash,8321,8611244828
630041305,9442471,12-09-2024 05:07,12-09-2024 05:25,12-09-2024 05:29,On Time,2870.45,Card,64493,1947101485
506687669,63212033,20-11-2023 06:17,20-11-2023 06:32,20-11-2023 06:28,On Time,2012.65,Wallet,6040,2963812868
9137495322,3369601,27-06-2023 14:38,27-06-2023 14:53,27-06-2023 15:02,Slightly Delayed,4670.01,Card,62340,78140795
4088099731,14273978,12-04-2023 10:01,12-04-2023 10:13,12-04-2023 10:19,Slightly Delayed,1340.01,Cash,24381,4552196762
4337329319,79841818,23-06-2024 06:08,23-06-2024 06:28,23-06-2024 06:43,Slightly Delayed,1430.17,UPI,63797,5171433334
7608970689,43465231,28-11-2024 23:12,28-11-2024 23:24,28-11-2024 23:26,On Time,22.6,UPI,11727,9910162084
1360566827,30515814,17-08-2023 19:07,17-08-2023 19:22,17-08-2023 19:21,On Time,986.68,UPI,91842,3837235485
6820691421,8095475,28-06-2023 00:52,28-06-2023 01:08,28-06-2023 01:07,On Time,2855.44,Wallet,66286,8060748604
3654996114,92465486,09-10-2023 02:11,09-10-2023 02:31,09-10-2023 02:26,On Time,619.16,UPI,57509,4184405996
8715935138,55159557,08-01-2024 23:43,09-01-2024 00:03,09-01-2024 00:09,Slightly Delayed,1766.71,Wallet,30491,1704473379
2942027302,71233952,14-11-2024 22:58,14-11-2024 23:14,14-11-2024 23:25,Slightly Delayed,147.13,Cash,76326,5544882856
132318252,45527759,30-10-2023 06:54,30-10-2023 07:09,30-10-2023 07:04,On Time,1383.35,Card,27465,873359559
5427834311,8785657,03-08-2024 21:22,03-08-2024 21:36,03-08-2024 21:52,Significantly Delayed,813.76,UPI,2391,5023362129
634043967,59750593,09-06-2023 17:06,09-06-2023 17:22,09-06-2023 17:21,On Time,1233.05,Cash,15212,5125431537
6376598654,67781559,01-11-2024 22:43,01-11-2024 22:59,01-11-2024 22:56,On Time,1179.71,UPI,72491,7254360835
3705336433,65134978,19-10-2024 17:00,19-10-2024 17:15,19-10-2024 17:25,Slightly Delayed,3187.27,UPI,60849,7485287110
3263983194,84619210,13-01-2024 13:41,13-01-2024 14:01,13-01-2024 13:57,On Time,1958.16,Cash,18344,6957747128
8880264544,39611138,22-04-2023 18:08,22-04-2023 18:18,22-04-2023 18:17,On Time,1284.83,Cash,81354,2757540389
9650741248,40104926,27-12-2024 21:33,27-12-2024 21:51,27-12-2024 21:54,On Time,3154.65,Wallet,96543,223034514
1266558800,48620728,10-01-2024 16:11,10-01-2024 16:30,10-01-2024 16:30,On Time,1544.43,Wallet,70155,2840419380
5996953917,38439202,25-12-2023 19:23,25-12-2023 19:42,25-12-2023 19:54,Slightly Delayed,1847.83,Wallet,60961,3208920412
3205248610,96549206,27-05-2024 22:30,27-05-2024 22:40,27-05-2024 22:38,On Time,3794.52,Wallet,83410,1558854867
995034298,33024981,08-06-2024 12:53,08-06-2024 13:07,08-06-2024 13:12,On Time,480.59,UPI,94841,7555852532
4715075160,48353902,09-06-2024 16:51,09-06-2024 17:08,09-06-2024 17:07,On Time,4156.83,Wallet,45197,8094749316
8233690020,63520789,29-07-2023 18:40,29-07-2023 18:52,29-07-2023 18:56,On Time,1089.57,Cash,49617,7760567456
3046647011,95486879,06-07-2024 07:06,06-07-2024 07:19,06-07-2024 07:34,Slightly Delayed,3861.85,UPI,24901,257176285
7490382011,52121538,14-05-2023 05:38,14-05-2023 05:55,14-05-2023 05:51,On Time,3690.68,UPI,21701,668178715
4445448058,91430407,10-07-2023 13:33,10-07-2023 13:51,10-07-2023 13:54,On Time,2608.06,UPI,60624,9880986011
3541298934,29649326,29-11-2024 18:04,29-11-2024 18:14,29-11-2024 18:44,Significantly Delayed,3561.06,UPI,16910,9198775219
440260859,3575189,03-02-2023 20:04,03-02-2023 20:15,03-02-2023 20:18,On Time,4298.56,UPI,28488,9917652101
3343687887,44880132,27-12-2024 00:38,27-12-2024 00:51,27-12-2024 00:53,On Time,1887.42,Card,92897,1536386223
3792545759,43788239,17-10-2023 13:46,17-10-2023 14:03,17-10-2023 14:02,On Time,4238.95,Card,7635,6514973580
4149370212,39242228,07-12-2024 01:28,07-12-2024 01:46,07-12-2024 01:42,On Time,2243.29,Wallet,64441,6938568104
1465950003,38608073,02-11-2024 17:21,02-11-2024 17:35,02-11-2024 17:49,Slightly Delayed,4108.47,Wallet,15688,9770955707
440382795,91889833,26-01-2023 16:09,26-01-2023 16:28,26-01-2023 16:30,On Time,1622.28,Wallet,37567,6856710618
9878160855,38956576,24-07-2023 07:45,24-07-2023 08:00,24-07-2023 08:04,On Time,389.62,Card,25308,9580955775
2068085984,6623463,28-08-2023 11:09,28-08-2023 11:20,28-08-2023 11:32,Slightly Delayed,3614.47,Cash,66361,5106634684
2868760614,95314786,11-05-2023 10:52,11-05-2023 11:04,11-05-2023 10:59,On Time,4692.72,Card,85376,448453987
2432667981,62610679,27-07-2024 01:26,27-07-2024 01:42,27-07-2024 01:45,On Time,1952.31,UPI,2913,7101504259
3748991992,51127972,22-01-2023 09:26,22-01-2023 09:41,22-01-2023 09:39,On Time,1047.7,Cash,36105,4971030125
1015639136,65181821,31-10-2024 22:14,31-10-2024 22:26,31-10-2024 22:30,On Time,3773.09,Card,73617,1290351720
2888403408,43056231,07-03-2024 23:51,08-03-2024 00:04,08-03-2024 00:02,On Time,3273.67,Cash,65686,1239622508
2929910810,86206102,26-01-2023 10:47,26-01-2023 11:01,26-01-2023 11:07,Slightly Delayed,812.22,Cash,55505,1429051978
3302929124,79213192,06-04-2023 02:27,06-04-2023 02:39,06-04-2023 02:45,Slightly Delayed,2729.98,Card,22683,1701541995
2873937609,98208973,22-07-2023 13:40,22-07-2023 13:57,22-07-2023 14:02,On Time,1569.47,Wallet,50913,3715000768
349793043,43260223,10-06-2023 22:17,10-06-2023 22:32,10-06-2023 22:36,On Time,1029.63,UPI,60513,3426774750
7179010722,71612248,28-08-2023 17:49,28-08-2023 18:06,28-08-2023 18:09,On Time,3425.94,Wallet,61198,9411504349
2609500729,75921353,06-04-2023 00:13,06-04-2023 00:23,06-04-2023 00:18,On Time,3312.17,Card,68965,8682066403
5986904185,89869780,16-04-2024 20:26,16-04-2024 20:46,16-04-2024 20:58,Slightly Delayed,2459.42,Wallet,33825,6186660150
9484554284,15918522,23-04-2023 15:52,23-04-2023 16:05,23-04-2023 16:25,Significantly Delayed,1360.92,Cash,4009,8150121345
4975601208,49132494,24-11-2023 21:23,24-11-2023 21:34,24-11-2023 21:45,Slightly Delayed,4453.58,Card,67581,2275198912
8897777989,29193887,16-06-2024 18:28,16-06-2024 18:40,16-06-2024 18:50,Slightly Delayed,3569.29,Wallet,90177,4896280630
1152966841,72554218,02-05-2024 23:07,02-05-2024 23:24,02-05-2024 23:24,On Time,1139.79,Wallet,5156,8371105507
9204856437,20041573,24-11-2024 17:58,24-11-2024 18:12,24-11-2024 18:07,On Time,651.05,UPI,75024,3363056290
7057797352,33709896,07-02-2023 22:38,07-02-2023 22:49,07-02-2023 22:52,On Time,843.43,UPI,82025,7796216645
4944315705,7095717,29-08-2023 00:25,29-08-2023 00:45,29-08-2023 01:10,Significantly Delayed,3326.12,Card,28159,369146961
3707272843,41417704,26-10-2024 03:35,26-10-2024 03:54,26-10-2024 03:49,On Time,3195.59,UPI,87671,7878429405
184247147,85396734,16-05-2023 19:01,16-05-2023 19:11,16-05-2023 19:21,Slightly Delayed,3613.47,UPI,96098,6191010085
2908664656,1781677,03-03-2023 15:17,03-03-2023 15:28,03-03-2023 15:27,On Time,4103.21,Card,34419,8784766345
5595169214,12003807,15-05-2024 07:18,15-05-2024 07:36,15-05-2024 07:36,On Time,272.65,Card,90708,4323584597
4747114655,35898182,11-08-2024 14:45,11-08-2024 15:04,11-08-2024 15:25,Significantly Delayed,3813.43,Wallet,15016,1169084933
8869142725,16679308,07-08-2023 00:40,07-08-2023 00:57,07-08-2023 01:10,Slightly Delayed,5322.65,Cash,19990,4222561135
1573168646,80702354,27-04-2023 09:40,27-04-2023 09:51,27-04-2023 09:47,On Time,822.34,Card,70384,3742445356
5582992509,46216263,18-04-2023 04:55,18-04-2023 05:09,18-04-2023 05:10,On Time,2864.05,Cash,25193,5858637953
5962675427,80263500,24-10-2023 09:35,24-10-2023 09:53,24-10-2023 09:59,Slightly Delayed,2898.85,Wallet,15934,6883126501
4328942088,40594629,14-05-2023 08:16,14-05-2023 08:36,14-05-2023 08:36,On Time,477.36,Card,88634,2517253686
5742276435,23003260,21-02-2023 11:14,21-02-2023 11:24,21-02-2023 11:21,On Time,1049.02,UPI,45526,8800036330
1766469182,98054051,16-12-2024 21:21,16-12-2024 21:40,16-12-2024 21:59,Significantly Delayed,67.15,UPI,46497,5088337605
4536801665,83371695,19-09-2023 04:12,19-09-2023 04:23,19-09-2023 04:26,On Time,3575.93,Card,0,9432894659
7654095592,76481670,02-05-2024 11:41,02-05-2024 11:53,02-05-2024 11:49,On Time,3874.93,Cash,39550,6883552754
5167919431,26174357,02-02-2023 06:52,02-02-2023 07:09,02-02-2023 07:27,Significantly Delayed,4280.89,Cash,35986,8159392236
5349348897,72782125,28-11-2023 06:55,28-11-2023 07:09,28-11-2023 07:10,On Time,417.75,Card,32089,1136912878
3240328002,93060894,30-05-2024 03:48,30-05-2024 04:00,30-05-2024 03:58,On Time,241.51,Card,70413,5388765037
3238391095,51127972,14-09-2024 08:28,14-09-2024 08:45,14-09-2024 08:44,On Time,176.39,Cash,41843,7098163
8386103388,15635877,17-04-2024 13:00,17-04-2024 13:20,17-04-2024 13:28,Slightly Delayed,2975.49,UPI,29154,5817455998
9455573988,54160876,27-03-2023 09:29,27-03-2023 09:48,27-03-2023 09:45,On Time,305.11,Wallet,83855,165282472
7674279651,72704510,19-03-2023 05:08,19-03-2023 05:25,19-03-2023 05:20,On Time,1485.12,Wallet,94414,4432236784
9168483134,216864,08-10-2024 16:36,08-10-2024 16:49,08-10-2024 16:47,On Time,1445.22,UPI,90531,9898925897
7122883520,36140735,12-06-2023 08:42,12-06-2023 08:55,12-06-2023 08:51,On Time,2079.82,Cash,87430,181919559
7659102946,62097654,23-11-2024 02:52,23-11-2024 03:03,23-11-2024 03:03,On Time,821.89,Wallet,65330,8383284651
7592975123,58476193,24-10-2023 11:29,24-10-2023 11:39,24-10-2023 11:37,On Time,1898.72,UPI,81260,6854597922
1980026619,91029388,30-01-2024 18:58,30-01-2024 19:10,30-01-2024 19:07,On Time,2679.11,Wallet,87289,9048252914
4935617870,59142424,16-04-2023 03:29,16-04-2023 03:42,16-04-2023 03:41,On Time,875.22,UPI,57027,3848120141
1186515118,78730678,02-02-2023 02:50,02-02-2023 03:02,02-02-2023 03:11,Slightly Delayed,3320.78,UPI,45099,8063837230
